frame,center
1,101.0
2,101.0
3,100.0
4,100.0
5,102.0
6,102.0
7,99.0
8,98.0
9,99.0
10,101.0
11,107.0
12,105.0
13,102.0
14,102.0
15,103.0
16,103.0
17,103.0
18,101.0
19,96.0
20,100.0
21,103.0
22,97.0
23,99.0
24,100.0
25,99.0
26,98.0
27,100.0
28,99.0
29,100.0
30,99.0
31,100.0
32,98.0
33,99.0
34,100.0
35,98.0
36,97.0
37,98.0
38,99.0
39,100.0
40,95.0
41,100.0
42,99.0
43,99.0
44,99.0
45,98.0
46,97.0
47,98.0
48,98.0
49,100.0
50,97.0
51,98.0
52,96.0
53,97.0
54,99.0
55,98.0
56,97.0
57,98.0
58,98.0
59,98.0
60,101.0
61,100.0
62,99.0
