frame,eye_mouth_distance
1.0,31.439553885029383
2.0,44.71083128736416
3.0,35.49972801907596
4.0,33.48496777683228
5.0,35.55146655999544
6.0,34.40242643905589
7.0,36.233041003949324
8.0,33.890004721668504
9.0,43.051592609886235
10.0,39.8873920907675
11.0,40.80485809933912
12.0,40.84494212334736
13.0,42.49542896407203
14.0,41.266862925090436
15.0,40.98527126914252
16.0,40.44895403887312
17.0,41.500599136780146
18.0,43.515831443359744
19.0,41.61482891716612
20.0,39.53329666705782
21.0,40.217732691809154
22.0,43.04229775525031
23.0,42.13874090576707
24.0,40.5165249434474
25.0,39.962211219374005
26.0,43.60343351360654
27.0,41.12645026309229
28.0,42.1248196558096
29.0,41.41369153809313
30.0,44.01219883338449
31.0,39.31397806944829
32.0,40.60985592476399
33.0,34.9886713223606
34.0,40.679920723614984
35.0,41.97464213884231
36.0,34.54322941295243
37.0,42.487778695678465
38.0,39.96888685393193
39.0,42.19604382810089
40.0,30.45048102150072
41.0,41.96055832299759
42.0,42.27249892704741
43.0,40.67085505618309
44.0,39.29720123134812
45.0,40.929797620633195
46.0,40.11007482944953
47.0,40.90283759133986
48.0,41.09211875106135
49.0,40.63033221197355
50.0,39.95578245519025
51.0,41.25913454402903
52.0,42.94280219933626
53.0,41.655262768221654
54.0,43.2285568470694
55.0,41.99473981712197
56.0,42.73033358240494
57.0,44.364100265393354
58.0,42.10992501850519
59.0,40.62474088107104
60.0,42.89017622003712
61.0,40.107125894388986
62.0,40.96504406616377
,28.03610173473267
,32.91236555721277
,26.988960808539144
,28.051374458870207
,27.181562519691013
,25.75
,39.83125382128108
,42.57443457649434
,43.5461060140009
